TimeStamp,Dataset Name,TimeStamp,Hub Wind Speed,Hub Turbulence,REWS To Hub Ratio Full,REWS To Hub Ratio Just Wind Speed,REWS To Hub Ratio Just Wind Speed And Veer,REWS To Hub Ratio Just Wind Speed And Upflow,REWS To Hub Ratio Deviation,Input Hub Wind Speed,Wind Speed Bin,Turbulence Bin,Hub Power,Normalised WS,Rotor Equivalent Wind Speed,REWS Power,Simulated TI Corrected Power,Combined Power,Power Deviation Matrix Power,Base Power
2012-12-17 08:20:00,Dataset 2,2012-12-17 08:20:00,5.81092,0.043022,0.993331763757,0.993331763757,0.993331763757,0.993331763757,-0.00666823624277,5.81092,6.0,0.05,331.36904,0.27481932705,5.77217141265,325.09176885,323.713093724,318.001309819,311.4868976,331.36904
2012-12-17 08:30:00,Dataset 2,2012-12-17 08:30:00,5.542189,0.036087,1.00366937294,1.00366937294,1.00366937294,1.00366937294,0.00366937293849,5.542189,6.0,0.03,287.834618,0.234037584854,5.56252535834,291.129108051,284.322963289,287.278672139,255.597140784,287.834618
2012-12-17 08:40:00,Dataset 2,2012-12-17 08:40:00,5.71514,0.040244,1.00540935124,1.00540935124,1.00540935124,1.00540935124,0.00540935123857,5.71514,6.0,0.05,315.85268,0.260284065887,5.74605519964,320.860942341,309.457964582,313.938791174,296.9015192,315.85268
2012-12-17 10:20:00,Dataset 2,2012-12-17 10:20:00,6.042013,0.071168,1.01897727819,1.01897727819,1.01897727819,1.01897727819,0.0189772781866,6.042013,6.0,0.07,371.494938,0.309889248828,6.15667396151,397.408315301,366.190844358,391.655032421,358.121120232,371.494938
2012-12-17 10:30:00,Dataset 2,2012-12-17 10:30:00,5.793698,0.053506,1.00317348498,1.00317348498,1.00317348498,1.00317348498,0.00317348497717,5.793698,6.0,0.05,328.579076,0.272205772365,5.81208421357,331.557642598,322.362742674,325.144267075,308.86433144,328.579076
2012-12-17 10:40:00,Dataset 2,2012-12-17 10:40:00,6.046084,0.054581,1.00655135765,1.00655135765,1.00655135765,1.00655135765,0.00655135764886,6.046084,6.0,0.05,372.414984,0.310507050542,6.08569405866,381.366857257,364.388239219,373.162753397,350.07008496,372.414984
2012-12-17 10:50:00,Dataset 2,2012-12-17 10:50:00,6.227863,0.056199,1.00187507,1.00187507,1.00187507,1.00187507,0.00187506999712,6.227863,6.0,0.05,413.497038,0.338093240132,6.23954067906,416.136193467,405.041640488,407.643344352,388.68721572,413.497038
2012-12-17 11:00:00,Dataset 2,2012-12-17 11:00:00,6.261393,0.059092,1.01000127995,1.01000127995,1.01000127995,1.01000127995,0.010001279952,6.261393,6.0,0.05,421.074818,0.343181643836,6.32401494428,435.227377408,412.936637942,426.867275933,395.81032892,421.074818
2012-12-17 11:10:00,Dataset 2,2012-12-17 11:10:00,6.285389,0.044548,1.00368627435,1.00368627435,1.00368627435,1.00368627435,0.00368627434513,6.285389,6.0,0.05,426.497914,0.346823198721,6.30855866822,431.734259018,416.432493489,421.634797209,400.90803916,426.497914
2012-12-17 11:20:00,Dataset 2,2012-12-17 11:20:00,6.286978,0.042946,1.00759567186,1.00759567186,1.00759567186,1.00759567186,0.00759567186018,6.286978,6.0,0.05,426.857028,0.347064340191,6.33473182188,437.649391745,416.628957395,427.360556692,401.24560632,426.857028
2012-12-17 11:30:00,Dataset 2,2012-12-17 11:30:00,6.145861,0.043932,0.999149306388,0.999149306388,0.999149306388,0.999149306388,-0.000850693611807,6.145861,6.0,0.05,394.964586,0.32564888342,6.14063275531,393.7830027,384.982956524,383.810059641,371.26671084,394.964586
2012-12-17 11:40:00,Dataset 2,2012-12-17 11:40:00,5.850446,0.056406,1.00035688476,1.00035688476,1.00035688476,1.00035688476,0.000356884762801,5.850446,6.0,0.05,337.772252,0.280817664205,5.85253393503,338.110497475,331.366733123,331.686390546,317.50591688,337.772252
2012-12-17 11:50:00,Dataset 2,2012-12-17 11:50:00,5.69016,0.094901,0.996564058715,0.996564058715,0.996564058715,0.996564058715,-0.00343594128511,5.69016,6.0,0.09,311.80592,0.256493182364,5.67060894434,308.638648983,311.169475113,308.024881879,308.06424896,311.80592
2012-12-17 12:00:00,Dataset 2,2012-12-17 12:00:00,6.203721,0.069313,0.997765290683,0.997765290683,0.997765290683,0.997765290683,-0.00223470931725,6.203721,6.0,0.07,408.040946,0.334429528762,6.18985748688,404.907792035,401.789544707,398.706747122,393.351471944,408.040946
2012-12-17 12:10:00,Dataset 2,2012-12-17 12:10:00,5.916785,0.077745,1.00200109521,1.00200109521,1.00200109521,1.00200109521,0.00200109521336,5.916785,6.0,0.07,348.51917,0.290885054999,5.92862505014,350.437258123,344.827688455,346.69681034,335.97247988,348.51917
2012-12-17 12:20:00,Dataset 2,2012-12-17 12:20:00,5.83265,0.046291,1.00206943438,1.00206943438,1.00206943438,1.00206943438,0.00206943438109,5.83265,6.0,0.05,334.8893,0.278117001148,5.84472028644,336.844686404,327.339721493,329.150495805,314.795942,334.8893
2012-12-17 12:30:00,Dataset 2,2012-12-17 12:30:00,5.845277,0.058167,1.00259590393,1.00259590393,1.00259590393,1.00259590393,0.0025959039348,5.845277,6.0,0.05,336.934874,0.280033233583,5.86045077756,339.393025965,330.814939049,333.144474099,316.71878156,336.934874
2012-12-17 12:40:00,Dataset 2,2012-12-17 12:40:00,5.098665,0.092181,1.00502835691,1.00502835691,1.00502835691,1.00502835691,0.00502835691471,5.098665,5.0,0.09,215.98373,0.166729825698,5.12430290741,220.137071,215.831870384,219.975296663,212.52799032,215.98373
2012-12-17 12:50:00,Dataset 2,2012-12-17 12:50:00,4.624987,0.04973,0.998123613163,0.998123613163,0.998123613163,0.998123613163,-0.00187638683679,4.624987,5.0,0.05,159.123583,0.0948459936137,4.61630873527,158.177652145,157.21098879,156.158819079,136.84628138,159.123583
2012-12-17 13:00:00,Dataset 2,2012-12-17 13:00:00,4.807054,0.068649,0.990167214363,0.990167214363,0.990167214363,0.990167214363,-0.0098327856367,4.807054,5.0,0.07,178.968886,0.122475889146,4.75978726847,173.816812264,178.473040164,173.065402315,160.356121856,178.968886
2012-12-17 13:10:00,Dataset 2,2012-12-17 13:10:00,5.188532,0.080948,0.996664043481,0.996664043481,0.996664043481,0.996664043481,-0.00333595651887,5.188532,5.0,0.09,230.542184,0.18036774922,5.17122328285,227.738171822,230.244855808,227.473548067,226.853509056,230.542184
2012-12-17 13:20:00,Dataset 2,2012-12-17 13:20:00,4.856737,0.072065,1.00313314456,1.00313314456,1.00313314456,1.00313314456,0.00313314456198,4.856737,5.0,0.07,184.384333,0.130015619574,4.87195385912,186.042970644,184.061641806,185.77129531,165.208362368,184.384333
2012-12-17 13:30:00,Dataset 2,2012-12-17 13:30:00,4.174634,0.064676,0.999067290009,0.999067290009,0.999067290009,0.999067290009,-0.000932709990987,4.174634,4.0,0.07,110.035106,0.0265018876373,4.17074027716,109.61069021,102.812415237,102.351069957,92.42948904,110.035106
2012-12-17 13:40:00,Dataset 2,2012-12-17 13:40:00,5.196016,0.078907,1.00052013031,1.00052013031,1.00052013031,1.00052013031,0.000520130312263,5.196016,5.0,0.07,231.754592,0.181503496709,5.19871860542,232.192414079,231.443799212,231.875298939,220.630371584,231.754592
2012-12-23 18:50:00,Dataset 2,2012-12-23 18:50:00,12.488679,0.054449,0.99336201211,0.99336201211,0.99336201211,0.99336201211,-0.0066379878902,12.488679,12.0,0.05,1993.375469,1.28821430561,12.4057793,1992.4635723,2000.0,2000.0,1993.375469,1993.375469
2012-12-23 19:00:00,Dataset 2,2012-12-23 19:00:00,12.264851,0.060335,0.995919818063,0.995919818063,0.995919818063,0.995919818063,-0.00408018193666,12.264851,12.0,0.07,1990.913361,1.2542468966,12.2148081765,1990.36288994,2000.0,2000.0,1990.913361,1990.913361
2012-12-23 19:20:00,Dataset 2,2012-12-23 19:20:00,10.433374,0.054632,1.00923879252,1.00923879252,1.00923879252,1.00923879252,0.00923879252081,10.433374,10.0,0.05,1752.710858,0.976307906115,10.5297657777,1778.44746264,1819.95840037,1850.25775148,1783.38329802,1752.710858
2012-12-23 19:30:00,Dataset 2,2012-12-23 19:30:00,10.599939,0.086793,1.03315534305,1.03315534305,1.03315534305,1.03315534305,0.0331553430532,10.599939,11.0,0.09,1797.183713,1.00158526857,10.9513836139,1891.01942491,1819.59686507,1915.18013624,1803.473856,1797.183713
2012-12-23 19:50:00,Dataset 2,2012-12-23 19:50:00,12.673812,0.045764,1.00107644885,1.00107644885,1.00107644885,1.00107644885,0.00107644885106,12.673812,13.0,0.05,1995.411932,1.31630948733,12.6874547104,1995.56200181,2000.0,2000.0,1995.411932,1995.411932
2012-12-23 20:00:00,Dataset 2,2012-12-23 20:00:00,13.871123,0.044697,1.00263250937,1.00263250937,1.00263250937,1.00263250937,0.00263250937146,13.871123,14.0,0.05,1999.871123,1.49800950903,13.9076388613,1999.90763886,1999.96140174,1999.8436408,1999.871123,1999.871123
2012-12-23 20:10:00,Dataset 2,2012-12-23 20:10:00,14.184241,0.045826,0.997093655028,0.997093655028,0.997093655028,0.997093655028,-0.00290634497226,14.184241,14.0,0.05,2000.0,1.54552727792,14.1430167025,2000.0,1999.15774749,1999.2478273,2000.0,2000.0
2012-12-23 20:30:00,Dataset 2,2012-12-23 20:30:00,12.914161,0.060399,0.996906995184,0.996906995184,0.996906995184,0.996906995184,-0.00309300481627,12.914161,13.0,0.07,1998.055771,1.35278406955,12.8742174378,1997.61639182,2000.0,2000.0,1998.055771,1998.055771
2012-12-23 20:40:00,Dataset 2,2012-12-23 20:40:00,12.598879,0.054767,1.00008421104,1.00008421104,1.00008421104,1.00008421104,8.42110424564e-05,12.598879,13.0,0.05,1994.587669,1.30493789906,12.5999399647,1994.59933961,2000.0,2000.0,1994.587669,1994.587669
2012-12-23 20:50:00,Dataset 2,2012-12-23 20:50:00,15.472034,0.05106,0.995470326269,0.995470326269,0.995470326269,0.995470326269,-0.00452967373129,15.472034,15.0,0.05,2000.0,1.74095855354,15.401950734,2000.0,1999.00710837,1998.97125334,2000.0,2000.0
2012-12-23 21:40:00,Dataset 2,2012-12-23 21:40:00,15.072332,0.043125,0.999849336394,0.999849336394,0.999849336394,0.999849336394,-0.000150663605817,15.072332,15.0,0.05,2000.0,1.68030107852,15.0700611481,2000.0,1998.70181725,1998.70078808,2000.0,2000.0
2012-12-23 21:50:00,Dataset 2,2012-12-23 21:50:00,14.916041,0.075087,0.9988261622,0.9988261622,0.9988261622,0.9988261622,-0.00117383779953,14.916041,15.0,0.07,2000.0,1.65658286488,14.8985319873,2000.0,1999.52083743,1999.5287568,2000.0,2000.0
2012-12-23 22:00:00,Dataset 2,2012-12-23 22:00:00,16.473112,0.068597,1.00179364077,1.00179364077,1.00179364077,1.00179364077,0.00179364077153,16.473112,16.0,0.07,2000.0,1.89287889363,16.5026588453,2000.0,1999.59969565,1999.60818674,2000.0,2000.0
2012-12-23 22:10:00,Dataset 2,2012-12-23 22:10:00,17.254565,0.049262,1.00064195591,1.00064195591,1.00064195591,1.00064195591,0.000641955910903,17.254565,17.0,0.05,2000.0,2.01146965832,17.26564167,2000.0,1999.74477841,1999.74733265,2000.0,2000.0
2012-12-23 22:20:00,Dataset 2,2012-12-23 22:20:00,17.395787,0.043114,0.997991976363,0.997991976363,0.997991976363,0.997991976363,-0.0020080236374,17.395787,17.0,0.05,2000.0,2.03290104955,17.3608558485,2000.0,1999.77070522,1999.76317462,2000.0,2000.0
2012-12-23 22:30:00,Dataset 2,2012-12-23 22:30:00,16.668027,0.037797,0.999222652841,0.999222652841,0.999222652841,0.999222652841,-0.00077734715939,16.668027,17.0,0.03,2000.0,1.92245855984,16.6550701566,2000.0,1999.55069673,1999.54560409,2000.0,2000.0
2012-12-23 22:40:00,Dataset 2,2012-12-23 22:40:00,17.326937,0.043862,0.997382339961,0.997382339961,0.997382339961,0.997382339961,-0.00261766003923,17.326937,17.0,0.05,2000.0,2.02245259756,17.2815809694,2000.0,1999.7562042,1999.74581592,2000.0,2000.0
2012-12-23 22:50:00,Dataset 2,2012-12-23 22:50:00,17.585105,0.044356,0.99869004265,0.99869004265,0.99869004265,0.99869004265,-0.00130995735001,17.585105,18.0,0.05,2000.0,2.06163133325,17.5620692625,2000.0,1999.80836139,1999.80421279,2000.0,2000.0
2012-12-23 23:00:00,Dataset 2,2012-12-23 23:00:00,17.564451,0.047255,1.00071287463,1.00071287463,1.00071287463,1.00071287463,0.000712874630272,17.564451,18.0,0.05,2000.0,2.05849694941,17.5769722515,2000.0,1999.80644582,1999.80867637,2000.0,2000.0
2012-12-23 23:10:00,Dataset 2,2012-12-23 23:10:00,17.154394,0.044304,0.997658632226,0.997658632226,0.997658632226,0.997658632226,-0.00234136777365,17.154394,17.0,0.05,2000.0,1.99626803328,17.1142292547,2000.0,1999.71490755,1999.70432683,2000.0,2000.0
2012-12-23 23:20:00,Dataset 2,2012-12-23 23:20:00,17.111226,0.046169,0.996231278458,0.996231278458,0.996231278458,0.996231278458,-0.00376872154208,17.111226,17.0,0.05,2000.0,1.98971699806,17.046738554,2000.0,1999.7056003,1999.68802113,2000.0,2000.0
2012-12-23 23:30:00,Dataset 2,2012-12-23 23:30:00,17.102598,0.038591,1.00160952317,1.00160952317,1.00160952317,1.00160952317,0.00160952317235,17.102598,17.0,0.03,2000.0,1.98840764085,17.1301250278,2000.0,1999.695931,1999.70348577,2000.0,2000.0
2012-12-23 23:40:00,Dataset 2,2012-12-23 23:40:00,16.936234,0.041332,1.0004373063,1.0004373063,1.0004373063,1.0004373063,0.000437306295149,16.936234,17.0,0.05,2000.0,1.9631607815,16.9436403217,2000.0,1999.64939911,1999.65171473,2000.0,2000.0
2012-12-23 23:50:00,Dataset 2,2012-12-23 23:50:00,16.82772,0.042192,0.997806671058,0.997806671058,0.997806671058,0.997806671058,-0.00219332894237,16.82772,17.0,0.05,2000.0,1.94669304993,16.7908112747,2000.0,1999.61507129,1999.60236959,2000.0,2000.0
2012-12-24 00:00:00,Dataset 2,2012-12-24 00:00:00,16.515554,0.035118,0.996430398814,0.996430398814,0.996430398814,0.996430398814,-0.00356960118582,16.515554,17.0,0.03,2000.0,1.89931975346,16.4566000589,2000.0,1999.48338679,1999.45680076,2000.0,2000.0
2012-12-24 00:10:00,Dataset 2,2012-12-24 00:10:00,16.090102,0.039155,0.995691523415,0.995691523415,0.995691523415,0.995691523415,-0.00430847658514,16.090102,16.0,0.03,2000.0,1.83475454222,16.0207781723,2000.0,1999.27906797,1999.23967863,2000.0,2000.0
2012-12-24 00:20:00,Dataset 2,2012-12-24 00:20:00,16.14839,0.045206,0.998270882488,0.998270882488,0.998270882488,0.998270882488,-0.00172911751201,16.14839,16.0,0.05,2000.0,1.84360013945,16.1204675361,2000.0,1999.33249917,1999.31806847,2000.0,2000.0
2012-12-24 00:30:00,Dataset 2,2012-12-24 00:30:00,16.455086,0.041325,0.997035492918,0.997035492918,0.997035492918,0.997035492918,-0.00296450708235,16.455086,16.0,0.05,2000.0,1.89014332652,16.406304781,2000.0,1999.46795318,1999.44593972,2000.0,2000.0
2012-12-24 00:40:00,Dataset 2,2012-12-24 00:40:00,15.864989,0.045383,0.994946963513,0.994946963513,0.994946963513,0.994946963513,-0.00505303648689,15.864989,16.0,0.05,2000.0,1.80059212579,15.7848226317,2000.0,1999.17871555,1999.13217493,2000.0,2000.0
2012-12-24 00:50:00,Dataset 2,2012-12-24 00:50:00,16.142201,0.042126,0.997040810339,0.997040810339,0.997040810339,0.997040810339,-0.0029591896607,16.142201,16.0,0.05,2000.0,1.84266091695,16.0944331657,2000.0,1999.31757596,1999.29193076,2000.0,2000.0
2012-12-24 01:00:00,Dataset 2,2012-12-24 01:00:00,15.763915,0.043136,0.995690463838,0.995690463838,0.995690463838,0.995690463838,-0.00430953616203,15.763915,16.0,0.05,2000.0,1.78525346441,15.6959798383,2000.0,1999.10550408,1999.06396088,2000.0,2000.0
2012-12-24 01:10:00,Dataset 2,2012-12-24 01:10:00,15.138925,0.041615,0.997469030971,0.997469030971,0.997469030971,0.997469030971,-0.00253096902911,15.138925,15.0,0.05,2000.0,1.69040701553,15.1006088497,2000.0,1998.71459623,1998.6949845,2000.0,2000.0
2012-12-24 01:20:00,Dataset 2,2012-12-24 01:20:00,15.326167,0.041759,0.997111375387,0.997111375387,0.997111375387,0.997111375387,-0.00288862461346,15.326167,15.0,0.05,2000.0,1.71882225222,15.2818954568,2000.0,1998.82291777,1998.79642831,2000.0,2000.0
2012-12-24 01:30:00,Dataset 2,2012-12-24 01:30:00,15.678672,0.045922,0.998185660535,0.998185660535,0.998185660535,0.998185660535,-0.00181433946463,15.678672,16.0,0.05,2000.0,1.77231726409,15.6502255666,2000.0,1999.07338649,1999.05653129,2000.0,2000.0
2012-12-24 01:40:00,Dataset 2,2012-12-24 01:40:00,16.339439,0.044065,0.997560333466,0.997560333466,0.997560333466,0.997560333466,-0.00243966653394,16.339439,16.0,0.05,2000.0,1.87259311408,16.2995762175,2000.0,1999.4222905,1999.40343568,2000.0,2000.0
2012-12-24 01:50:00,Dataset 2,2012-12-24 01:50:00,16.861383,0.043294,0.996672709127,0.996672709127,0.996672709127,0.996672709127,-0.00332729087317,16.861383,17.0,0.05,2000.0,1.95180163729,16.8052802742,2000.0,1999.6278628,1999.60902413,2000.0,2000.0
2012-12-24 02:00:00,Dataset 2,2012-12-24 02:00:00,17.081578,0.041565,0.998418151461,0.998418151461,0.998418151461,0.998418151461,-0.00158184853933,17.081578,17.0,0.05,2000.0,1.98521771404,17.0545575308,2000.0,1999.69265871,1999.68504149,2000.0,2000.0
2012-12-24 02:10:00,Dataset 2,2012-12-24 02:10:00,16.843614,0.039778,0.995568795326,0.995568795326,0.995568795326,0.995568795326,-0.00443120467358,16.843614,17.0,0.03,2000.0,1.94910507166,16.7689764989,2000.0,1999.61733799,1999.59125734,2000.0,2000.0
2012-12-24 02:20:00,Dataset 2,2012-12-24 02:20:00,16.126678,0.044647,0.998500130229,0.998500130229,0.998500130229,0.998500130229,-0.00149986977066,16.126678,16.0,0.05,2000.0,1.84030519698,16.1024900832,2000.0,1999.31898806,1999.30629327,2000.0,2000.0
2012-12-24 02:30:00,Dataset 2,2012-12-24 02:30:00,15.88851,0.043428,0.995234530109,0.995234530109,0.995234530109,0.995234530109,-0.0047654698913,15.88851,16.0,0.05,2000.0,1.80416159622,15.812793784,2000.0,1999.1814325,1999.13668832,2000.0,2000.0
2012-12-24 02:40:00,Dataset 2,2012-12-24 02:40:00,15.946403,0.045778,0.998101253556,0.998101253556,0.998101253556,0.998101253556,-0.00189874644362,15.946403,16.0,0.05,2000.0,1.81294724954,15.916124824,2000.0,1999.22698336,1999.21005221,2000.0,2000.0
2012-12-24 02:50:00,Dataset 2,2012-12-24 02:50:00,15.667261,0.040211,0.993383665734,0.993383665734,0.993383665734,0.993383665734,-0.00661633426591,15.667261,16.0,0.05,2000.0,1.77058556785,15.5636011642,2000.0,1999.02731801,1998.96034338,2000.0,2000.0
2012-12-24 03:00:00,Dataset 2,2012-12-24 03:00:00,15.974752,0.035055,0.99300797777,0.99300797777,0.99300797777,0.99300797777,-0.00699202223022,15.974752,16.0,0.03,2000.0,1.81724940154,15.8630561789,2000.0,1999.19851618,1999.12874629,2000.0,2000.0
2012-12-24 03:10:00,Dataset 2,2012-12-24 03:10:00,15.692849,0.038871,0.994820673863,0.994820673863,0.994820673863,0.994820673863,-0.00517932613749,15.692849,16.0,0.03,2000.0,1.77446871948,15.611570617,2000.0,1999.03606836,1998.98292888,2000.0,2000.0
2012-12-24 03:20:00,Dataset 2,2012-12-24 03:20:00,15.177039,0.040851,0.99701325436,0.99701325436,0.99701325436,0.99701325436,-0.00298674563974,15.177039,15.0,0.05,2000.0,1.69619107216,15.1317090449,2000.0,1998.72616232,1998.70149729,2000.0,2000.0
2012-12-24 03:30:00,Dataset 2,2012-12-24 03:30:00,15.276118,0.043859,0.996334040771,0.996334040771,0.996334040771,0.996334040771,-0.00366595922891,15.276118,15.0,0.05,2000.0,1.71122697883,15.2201163742,2000.0,1998.81605969,1998.78525732,2000.0,2000.0
2012-12-24 03:40:00,Dataset 2,2012-12-24 03:40:00,14.990676,0.042026,0.994985025903,0.994985025903,0.994985025903,0.994985025903,-0.00501497409731,14.990676,15.0,0.05,2000.0,1.66790922964,14.9154981482,2000.0,1998.65102708,1998.62410028,2000.0,2000.0
2012-12-24 03:50:00,Dataset 2,2012-12-24 03:50:00,14.523384,0.037181,0.992157197922,0.992157197922,0.992157197922,0.992157197922,-0.00784280207821,14.523384,15.0,0.03,2000.0,1.59699451614,14.4094799738,2000.0,1998.52496747,1998.58809528,2000.0,2000.0
2012-12-24 04:00:00,Dataset 2,2012-12-24 04:00:00,14.100162,0.043262,0.995682340378,0.995682340378,0.995682340378,0.995682340378,-0.0043176596223,14.100162,14.0,0.05,2000.0,1.53276772245,14.0392822999,2000.0,1999.2521237,1999.41728096,2000.0,2000.0
2012-12-24 04:10:00,Dataset 2,2012-12-24 04:10:00,14.241641,0.046343,0.993983191236,0.993983191236,0.993983191236,0.993983191236,-0.0060168087642,14.241641,14.0,0.05,2000.0,1.55423811516,14.1559517696,2000.0,1999.0673346,1999.23861652,2000.0,2000.0
2012-12-24 04:20:00,Dataset 2,2012-12-24 04:20:00,13.449368,0.053534,0.996356939539,0.996356939539,0.996356939539,0.996356939539,-0.0036430604607,13.449368,13.0,0.05,1999.449368,1.43400534248,13.4003711392,1999.40037114,2000.0,2000.0,1999.449368,1999.449368
2012-12-24 04:30:00,Dataset 2,2012-12-24 04:30:00,13.262489,0.04524,0.99624006909,0.99624006909,0.99624006909,0.99624006909,-0.00375993090981,13.262489,13.0,0.05,1999.262489,1.40564519349,13.2126229577,1999.21262296,2000.0,2000.0,1999.262489,1999.262489
2012-12-24 04:40:00,Dataset 2,2012-12-24 04:40:00,13.73756,0.045132,0.995738644818,0.995738644818,0.995738644818,0.995738644818,-0.00426135518228,13.73756,14.0,0.05,1999.73756,1.47774042272,13.6790193775,1999.67901938,2000.0,2000.0,1999.73756,1999.73756
2012-12-24 04:50:00,Dataset 2,2012-12-24 04:50:00,14.135044,0.036788,0.995209130109,0.995209130109,0.995209130109,0.995209130109,-0.00479086989123,14.135044,14.0,0.03,2000.0,1.53806130127,14.0673248433,2000.0,1998.95186758,1999.10810789,2000.0,2000.0
2012-12-24 05:00:00,Dataset 2,2012-12-24 05:00:00,13.759329,0.046514,0.996642270458,0.996642270458,0.996642270458,0.996642270458,-0.00335772954154,13.759329,14.0,0.05,1999.759329,1.48104401533,13.7131288945,1999.71312889,2000.0,2000.0,1999.759329,1999.759329
2012-12-24 05:10:00,Dataset 2,2012-12-24 05:10:00,13.116464,0.044219,0.995184382917,0.995184382917,0.995184382917,0.995184382917,-0.00481561708286,13.116464,13.0,0.05,1999.116464,1.3834849146,13.0533001319,1999.05330013,2000.0,2000.0,1999.116464,1999.116464
2012-12-24 05:20:00,Dataset 2,2012-12-24 05:20:00,12.772518,0.039147,0.993642556115,0.993642556115,0.993642556115,0.993642556115,-0.00635744388496,12.772518,13.0,0.03,1996.497698,1.33128878873,12.6913174335,1995.60449177,2000.0,2000.0,1996.497698,1996.497698
2012-12-24 05:30:00,Dataset 2,2012-12-24 05:30:00,13.446128,0.049828,0.995459513198,0.995459513198,0.995459513198,0.995459513198,-0.00454048680201,13.446128,13.0,0.05,1999.446128,1.43351365062,13.3850760333,1999.38507603,2000.0,2000.0,1999.446128,1999.446128
2012-12-24 05:40:00,Dataset 2,2012-12-24 05:40:00,13.359175,0.049404,0.994009146502,0.994009146502,0.994009146502,0.994009146502,-0.00599085349809,13.359175,13.0,0.05,1999.359175,1.42031794626,13.2791421397,1999.27914214,2000.0,2000.0,1999.359175,1999.359175
2012-12-24 05:50:00,Dataset 2,2012-12-24 05:50:00,11.935615,0.081269,1.00181883422,1.00181883422,1.00181883422,1.00181883422,0.00181883422369,11.935615,12.0,0.09,1982.59166,1.20428311247,11.957323905,1984.41520802,2000.0,2000.0,1984.57425166,1982.59166
2012-12-24 06:00:00,Dataset 2,2012-12-24 06:00:00,12.721618,0.046378,0.995522842357,0.995522842357,0.995522842357,0.995522842357,-0.00447715764256,12.721618,13.0,0.05,1995.937798,1.32356437035,12.6646613107,1995.31127442,2000.0,2000.0,1995.937798,1995.937798
2012-12-24 06:10:00,Dataset 2,2012-12-24 06:10:00,13.101163,0.044271,0.992812558293,0.992812558293,0.992812558293,0.992812558293,-0.00718744170711,13.101163,13.0,0.05,1999.101163,1.38116288463,13.0069991546,1999.00699915,2000.0,2000.0,1999.101163,1999.101163
2012-12-24 06:20:00,Dataset 2,2012-12-24 06:20:00,12.386526,0.089614,0.994687612529,0.994687612529,0.994687612529,0.994687612529,-0.00531238747096,12.386526,12.0,0.09,1992.251786,1.27271189871,12.3207239745,1991.52796372,2000.0,2000.0,1992.251786,1992.251786
2012-12-24 06:30:00,Dataset 2,2012-12-24 06:30:00,10.178618,0.154245,1.01681852551,1.01681852551,1.01681852551,1.01681852551,0.016818525506,10.178618,10.0,0.15,1684.691006,0.937646964449,10.3498073464,1730.3985615,1613.66923233,1650.99887823,1659.42064091,1684.691006
2012-12-24 06:40:00,Dataset 2,2012-12-24 06:40:00,12.23832,0.038404,0.9986971211,0.9986971211,0.9986971211,0.9986971211,-0.00130287889968,12.23832,12.0,0.03,1990.62152,1.25022063836,12.2223749511,1990.44612446,2000.0,2000.0,1990.62152,1990.62152
2012-12-24 06:50:00,Dataset 2,2012-12-24 06:50:00,12.377363,0.042012,1.00032533862,1.00032533862,1.00032533862,1.00032533862,0.000325338622259,12.377363,12.0,0.05,1992.150993,1.27132135164,12.3813898342,1992.19528818,2000.0,2000.0,1992.150993,1992.150993
2012-12-24 07:00:00,Dataset 2,2012-12-24 07:00:00,12.402259,0.041928,0.998648690371,0.998648690371,0.998648690371,0.998648690371,-0.00135130962925,12.402259,12.0,0.05,1992.424849,1.2750994876,12.385499708,1992.24049679,2000.0,2000.0,1992.424849,1992.424849
2012-12-24 07:10:00,Dataset 2,2012-12-24 07:10:00,12.767726,0.044644,0.995488426571,0.995488426571,0.995488426571,0.995488426571,-0.00451157342946,12.767726,13.0,0.05,1996.444986,1.33056157041,12.7101234666,1995.81135813,2000.0,2000.0,1996.444986,1996.444986
2012-12-24 07:20:00,Dataset 2,2012-12-24 07:20:00,12.572742,0.044541,0.995116747934,0.995116747934,0.995116747934,0.995116747934,-0.00488325206638,12.572742,13.0,0.05,1994.300162,1.30097143298,12.5113461316,1993.62480745,2000.0,2000.0,1994.300162,1994.300162
2012-12-24 07:30:00,Dataset 2,2012-12-24 07:30:00,12.391423,0.036315,0.996785645931,0.996785645931,0.996785645931,0.996785645931,-0.00321435406941,12.391423,12.0,0.03,1992.305653,1.27345505149,12.3515925791,1991.86751837,2000.0,2000.0,1992.305653,1992.305653
2012-12-24 07:40:00,Dataset 2,2012-12-24 07:40:00,11.809651,0.038104,0.996514725293,0.996514725293,0.996514725293,0.996514725293,-0.00348527470672,11.809651,12.0,0.03,1972.010684,1.18516722567,11.7684911221,1968.55325425,2000.0,2000.0,1985.81475879,1972.010684
2012-12-24 07:50:00,Dataset 2,2012-12-24 07:50:00,11.923405,0.041934,1.00246317467,1.00246317467,1.00246317467,1.00246317467,0.00246317467021,11.923405,12.0,0.05,1981.56602,1.20243016259,11.9527744292,1984.03305205,2000.0,2000.0,1991.4738501,1981.56602
2012-12-24 08:00:00,Dataset 2,2012-12-24 08:00:00,12.075057,0.043064,0.99133901915,0.99133901915,0.99133901915,0.99133901915,-0.00866098085021,12.075057,12.0,0.05,1988.825627,1.22544437669,11.9704751626,1985.51991365,2000.0,2000.0,1998.76975513,1988.825627
