TimeStamp	Name	Time Stamp	Hub Wind Speed	Hub Turbulence	Shear Exponent	Profile Rotor Wind Speed	Profile Hub Wind Speed	Hub to Rotor Ratio	Hub to Rotor Deviation	Input Hub Wind Speed	Wind Speed Bin	Turbulence Bin	Base Power	Hub Power	Rotor Equivalent Wind Speed	REWS Power	Turbulence Power	Combined Power
2011-11-12 09:40:00	Dataset 1	2011-11-12 09:40:00	3.85	0.101299	1.7081922109846621	3.2816625739653187	2.9557632937332565	1.1102589239547789	0.11025892395477888	3.85	4.0	0.11	77.35	77.35	4.274496857225898	120.43	77.616015861644	120.67812669004368
2011-11-12 09:50:00	Dataset 1	2011-11-12 09:50:00	3.59	0.172702	1.4069315427481244	3.2516590612358027	3.228973887641279	1.007025505434203	0.007025505434202994	3.59	4.0	0.17	53.69	53.69	3.6152215645087886	56.42	65.13928455759111	68.37700748971037
2011-11-12 10:00:00	Dataset 1	2011-11-12 10:00:00	3.18	0.160377	1.0719621659348046	2.935646194090544	2.8121882859552323	1.0439010107366888	0.04390101073668884	3.18	3.0	0.17	16.38	16.38	3.319605214142671	29.12	19.87466873362395	34.00537396074042
2011-11-12 10:10:00	Dataset 1	2011-11-12 10:10:00	2.59	0.208494	0.7805087037918094	2.4752200311076655	2.3579049967192622	1.0497539275550256	0.04975392755502561	2.59	3.0	0.21000000000000002	0.0	0.0	2.718862672367516	0.0	1.871487230138621	2.8853322935383776
2011-11-12 10:20:00	Dataset 1	2011-11-12 10:20:00	3.04	0.118421	0.7189723302757222	2.752693047382272	2.7042494366643215	1.0179138840009174	0.017913884000917424	3.04	3.0	0.11	3.64	3.64	3.094458207362789	8.19	4.313407752406077	8.893824025198477
2011-11-12 10:30:00	Dataset 1	2011-11-12 10:30:00	2.26	0.247788	0.20257070030741567	2.491882571831118	2.520952610939773	0.9884686292862054	-0.01153137071379462	2.26	2.0	0.25	0.0	0.0	2.233939102186824	0.0	0.6906274426607476	0.5931910460430119
2011-11-12 11:00:00	Dataset 1	2011-11-12 11:00:00	3.33	0.11711700000000001	0.45961045399629663	3.1480604530029384	3.14133258449823	1.0021417243554245	0.002141724355424479	3.33	3.0	0.11	30.03	30.03	3.3371319421035635	30.94	31.015535641628915	31.94611633315695
2011-11-12 14:40:00	Dataset 1	2011-11-12 14:40:00	2.18	0.25688099999999997	0.030381710486355837	2.176278682446647	2.010827897215113	1.0822799332855262	0.08227993328552619	2.18	2.0	0.25	0.0	0.0	2.3593702545624473	0.0	0.5014571856780051	1.3332433264482841
2011-11-13 06:00:00	Dataset 1	2011-11-13 06:00:00	6.37	0.056514999999999996	1.2342786526715144	6.2072780466579065	6.03100920464738	1.0292270888717425	0.029227088871742524	6.37	6.0	0.05	445.62	445.62	6.556176556113	488.56	436.7207092428928	478.78855048920855
2011-11-13 06:10:00	Dataset 1	2011-11-13 06:10:00	6.1	0.068852	1.2946692924694132	6.012204659292522	5.892487493948253	1.0203169146251427	0.020316914625142735	6.1	6.0	0.06999999999999999	384.6	384.6	6.22393317921337	411.72	378.66225562472954	405.31489960500267
2011-11-13 06:20:00	Dataset 1	2011-11-13 06:20:00	7.13	0.071529	1.314255748248685	7.020762430554227	6.958223081642717	1.008987833269747	0.008987833269747059	7.13	7.0	0.06999999999999999	627.13	627.13	7.194083251213296	645.19	618.2045618677093	636.0830376072452
2011-11-13 06:30:00	Dataset 1	2011-11-13 06:30:00	8.24	0.047330000000000004	1.3339165652267344	8.013470849804955	7.952414767800388	1.0076776782634358	0.007677678263435794	8.24	8.0	0.05	977.08	977.08	8.30326406889071	999.1	956.8464271206119	978.6025988076841
2011-11-13 06:40:00	Dataset 1	2011-11-13 06:40:00	6.8	0.08529400000000001	1.1820966436014926	6.7678109864929805	6.565938449472455	1.0307454202585078	0.030745420258507794	6.8	7.0	0.09	542.8	542.8	7.009068857757852	591.01	538.4089790641026	586.2556149676581
2011-11-13 06:50:00	Dataset 1	2011-11-13 06:50:00	5.81	0.089501	0.9661756878151528	5.9239869668885055	5.633485939204651	1.0515668328311951	0.05156683283119512	5.81	6.0	0.09	331.22	331.22	6.109603298749243	386.86	329.6564918364678	384.698553393341
2011-11-13 07:00:00	Dataset 1	2011-11-13 07:00:00	5.69	0.103691	0.9878853803805201	5.656021041709328	5.629615138095032	1.0046905344266983	0.004690534426698312	5.69	6.0	0.11	311.78	311.78	5.7166891408879135	316.64	312.2584806198716	317.14029883721537
2011-11-13 07:10:00	Dataset 1	2011-11-13 07:10:00	6.5	0.05230800000000001	1.0289342650654114	6.433734587666057	6.349923215184064	1.0131988009369282	0.013198800936928157	6.5	7.0	0.05	475.0	475.0	6.585792206090033	495.34	464.97356065637706	484.8054850752992
2011-11-13 07:20:00	Dataset 1	2011-11-13 07:20:00	6.55	0.062595	1.1128751829509822	6.575280805507598	6.354318456611482	1.0347735717693234	0.034773571769323386	6.55	7.0	0.06999999999999999	486.3	486.3	6.777766895089068	538.28	477.53647734737024	528.4483655947413
2011-11-13 07:30:00	Dataset 1	2011-11-13 07:30:00	6.25	0.0816	1.32558366299084	6.11221286203253	6.02571215571344	1.0143552669101648	0.014355266910164755	6.25	6.0	0.09	418.5	418.5	6.33972041818853	438.84	414.4290541875655	434.53892725285743
2011-11-13 07:40:00	Dataset 1	2011-11-13 07:40:00	5.51	0.032668	1.0708064483366673	5.471700833988072	5.335360174487059	1.025554162238751	0.025554162238750955	5.51	6.0	0.03	282.62	282.62	5.6508034339355175	305.3	279.60803754765897	299.7727009603528
2011-11-13 07:50:00	Dataset 1	2011-11-13 07:50:00	5.13	0.07602300000000001	1.0790776544888936	5.147265597287128	4.876622509731869	1.0554980597770607	0.05549805977706068	5.13	5.0	0.06999999999999999	221.06	221.06	5.414705046656321	266.42	220.90185533298273	265.2236110743011
2011-11-13 08:00:00	Dataset 1	2011-11-13 08:00:00	5.67	0.13756600000000002	0.8073959413640247	5.537630987282919	5.2322735245885985	1.058360378382231	0.05836037838223107	5.67	6.0	0.13	308.54	308.54	6.0009033454272505	362.0	314.2155289424536	370.2460339845778
2011-11-13 08:10:00	Dataset 1	2011-11-13 08:10:00	7.35	0.17415	0.5977010579942827	7.366463163838237	7.2112918228072	1.0215178285449875	0.021517828544987516	7.35	7.0	0.17	693.35	693.35	7.508156039805658	741.51	730.7212466054731	780.1632868142103
2011-11-13 08:20:00	Dataset 1	2011-11-13 08:20:00	8.43	0.130486	0.41234858680800607	8.196497446368886	7.863318568139399	1.0423712806930474	0.04237128069304741	8.43	8.0	0.13	1046.81	1046.81	8.78718989624239	1178.93	1060.4778323363698	1187.1012587777234
2011-11-13 08:30:00	Dataset 1	2011-11-13 08:30:00	7.43	0.14266500000000001	0.38903757058256916	7.705554250134472	7.448616189122138	1.0344947376114724	0.03449473761147237	7.43	7.0	0.15000000000000002	717.43	717.43	7.686295900453239	795.69	737.7956648205541	817.3697458503908
2011-11-13 08:40:00	Dataset 1	2011-11-13 08:40:00	7.37	0.135685	0.3353680516618804	7.676376245093083	7.513824218513525	1.0216337276268777	0.021633727626877652	7.37	7.0	0.13	699.37	699.37	7.529440572610088	747.53	715.7171445048159	764.6916158704141
2011-11-13 08:50:00	Dataset 1	2011-11-13 08:50:00	7.41	0.11470999999999999	0.3515562325564603	7.2767041115731255	7.170709778200118	1.0147815678854057	0.014781567885405744	7.41	7.0	0.11	711.41	711.41	7.519531418030857	744.52	717.7114142546878	751.0560557452868
2011-11-13 09:00:00	Dataset 1	2011-11-13 09:00:00	7.42	0.079515	0.42964765399773114	7.155702162902632	7.009743797112484	1.0208222111983996	0.020822211198399554	7.42	7.0	0.06999999999999999	714.42	714.42	7.574500807092124	759.57	707.0447815901508	751.8002483319519
2011-11-13 09:10:00	Dataset 1	2011-11-13 09:10:00	6.82	0.117302	0.402659310954849	7.050153533439523	6.94519553120654	1.0151123178262411	0.015112317826241117	6.82	7.0	0.11	547.32	547.32	6.923066007574965	569.92	553.2975718943412	576.1645364688643
2011-11-13 09:20:00	Dataset 1	2011-11-13 09:20:00	6.6	0.14090899999999998	0.42451006722831647	6.294404425567287	6.0394924810865565	1.0422075108594009	0.04220751085940089	6.6	7.0	0.15000000000000002	497.6	497.6	6.878569571672045	560.88	511.412269034162	576.6783491458903
2011-11-13 09:30:00	Dataset 1	2011-11-13 09:30:00	6.52	0.12116600000000001	0.2806516339746027	6.590794378858424	6.401978388619774	1.0294933813857121	0.029493381385712114	6.52	7.0	0.13	479.52	479.52	6.7122968466348425	522.46	485.9229171511444	529.5244503544677
2011-11-13 09:40:00	Dataset 1	2011-11-13 09:40:00	6.56	0.108232	0.22325005461878392	6.649517907685399	6.516594417803602	1.0203976926227978	0.02039769262279778	6.56	7.0	0.11	488.56	488.56	6.693808863605553	517.94	490.98885119471583	520.5340106773486
2011-11-13 09:50:00	Dataset 1	2011-11-13 09:50:00	6.55	0.058015	0.3044592539885646	6.099902232900363	5.975011086337791	1.0209022451603718	0.020902245160371757	6.55	7.0	0.05	486.3	486.3	6.686909705800435	517.94	476.78727961123855	507.6814635536118
2011-11-13 10:00:00	Dataset 1	2011-11-13 10:00:00	6.18	0.045307	0.2098829663508371	6.260205593562797	6.19974551554689	1.0097520257669115	0.009752025766911476	6.18	6.0	0.05	402.68	402.68	6.240267519239513	416.24	392.83381890419554	406.31513622140943
2011-11-13 10:10:00	Dataset 1	2011-11-13 10:10:00	6.49	0.044683999999999995	0.16200910019389977	6.490025710671703	6.368289612878568	1.0191159801443308	0.019115980144330802	6.49	6.0	0.05	472.74	472.74	6.614062711136707	499.86	462.00935661711776	488.2298620592015
2011-11-13 11:10:00	Dataset 1	2011-11-13 11:10:00	9.06	0.059602999999999996	0.26001215092935526	9.065680992299866	9.059610392500883	1.0006700729430935	0.0006700729430935137	9.06	9.0	0.05	1278.86	1278.86	9.066070860864428	1282.67	1269.6178331201886	1273.6059068018628
2011-11-13 11:20:00	Dataset 1	2011-11-13 11:20:00	9.09	0.058306	0.28737304321760154	8.986819343407516	9.00228149321521	0.99828241876025	-0.0017175812397499657	9.09	9.0	0.05	1290.29	1290.29	9.074387186530673	1282.67	1281.5722915713166	1273.4654491014749
2011-11-13 11:30:00	Dataset 1	2011-11-13 11:30:00	6.51	0.13056800000000002	0.08045782711122466	6.9575346089041386	6.838566362526363	1.017396664749748	0.017396664749748103	6.51	7.0	0.13	477.26	477.26	6.62325228752086	502.12	486.7532808012623	512.2113294703151
2011-11-13 11:40:00	Dataset 1	2011-11-13 11:40:00	8.58	0.108392	0.18046360509700282	8.33384575825604	8.451432013611813	0.9860868246746363	-0.013913175325363736	8.58	9.0	0.11	1101.86	1101.86	8.46062495570838	1057.82	1105.3576874434418	1061.6299035465013
2011-11-13 11:50:00	Dataset 1	2011-11-13 11:50:00	9.92	0.082661	0.29704489605978474	9.741058102172525	9.719381361862142	1.0022302592627388	0.0022302592627387874	9.92	10.0	0.09	1606.52	1606.52	9.942124171886368	1614.14	1622.1711265035808	1630.3487354588817
2011-11-13 12:00:00	Dataset 1	2011-11-13 12:00:00	11.23	0.06589500000000001	0.36790088064304843	10.871478140440455	10.831767652908518	1.0036661133071179	0.0036661133071178575	11.23	11.0	0.06999999999999999	1923.32	1923.32	11.271170452438934	1926.68	1982.9362564429762	1985.5507329316508
2011-11-13 12:10:00	Dataset 1	2011-11-13 12:10:00	11.36	0.08362699999999999	0.34024631747516987	11.437664890653359	11.512944142978041	0.9934613378307237	-0.006538662169276344	11.36	11.0	0.09	1934.24	1934.24	11.28572079775702	1928.36	1962.402472413545	1957.1407147371376
2011-11-13 12:20:00	Dataset 1	2011-11-13 12:20:00	9.49	0.12434100000000001	0.31226608203603984	9.62157570937075	9.551641469395596	1.0073216986001026	0.007321698600102566	9.49	9.0	0.13	1442.69	1442.69	9.559482919714974	1469.36	1432.0410026438785	1456.5091089515208
2011-11-13 12:30:00	Dataset 1	2011-11-13 12:30:00	9.9	0.07676799999999999	0.2914955497037939	9.833532950844766	9.87203164557304	0.9961002257579332	-0.003899774242066778	9.9	10.0	0.06999999999999999	1598.9	1598.9	9.861392235003539	1583.66	1618.6831135344512	1602.1179391757314
2011-11-13 12:40:00	Dataset 1	2011-11-13 12:40:00	9.81	0.088685	0.2702059830526985	9.75894688385865	9.713744491583183	1.0046534467027246	0.004653446702724606	9.81	10.0	0.09	1564.61	1564.61	9.85565031215373	1583.66	1573.2509803324358	1593.0500756487522
2011-11-13 12:50:00	Dataset 1	2011-11-13 12:50:00	9.66	0.070393	0.2805673925295995	9.60489070275123	9.59962756434372	1.0005482648542596	0.000548264854259628	9.66	10.0	0.06999999999999999	1507.46	1507.46	9.665296238492148	1511.27	1521.5059064642749	1525.5385396312663
2011-11-13 13:00:00	Dataset 1	2011-11-13 13:00:00	9.44	0.077331	0.2273850759195433	9.418748546517898	9.449813450037484	0.9967126437274313	-0.003287356272568709	9.44	9.0	0.06999999999999999	1423.64	1423.64	9.40896735678695	1412.21	1428.3007086830546	1415.9956798343635
2011-11-13 13:10:00	Dataset 1	2011-11-13 13:10:00	8.95	0.12514	0.08361516931208768	9.342450219488873	9.349619863679331	0.9992331619579198	-0.0007668380420802201	8.95	9.0	0.13	1237.65	1237.65	8.943136799523382	1233.98	1241.5570094933184	1238.0339908624737
2011-11-13 13:20:00	Dataset 1	2011-11-13 13:20:00	11.47	0.156059	0.2835965096258981	11.836342242871321	11.857740772115422	0.9981953957625367	-0.0018046042374633142	11.47	11.0	0.15000000000000002	1943.48	1943.48	11.449301189396296	1941.8	1846.895344243751	1844.8864585978647
2011-11-13 13:30:00	Dataset 1	2011-11-13 13:30:00	13.14	0.09512899999999999	0.32005042990392674	12.681416334709358	12.616001774385268	1.0051850468550902	0.005185046855090247	13.14	13.0	0.09	1999.14	1999.14	13.208131515675886	1999.21	2000.0	2000.0
2011-11-13 13:40:00	Dataset 1	2011-11-13 13:40:00	14.45	0.108651	0.24236544351218772	14.302552628097013	14.304928448831376	0.9998339159302431	-0.00016608406975693324	14.45	14.0	0.11	2000.0	2000.0	14.447600085192011	2000.0	1999.1911157615934	1999.1878502905085
2011-11-13 13:50:00	Dataset 1	2011-11-13 13:50:00	13.96	0.113897	0.21679387144516848	14.004849717844916	14.00077420026117	1.0002910923014294	0.00029109230142942977	13.96	14.0	0.11	1999.96	1999.96	13.964063648527956	1999.96	1996.8164593575434	1996.8325687106667
2011-11-13 14:00:00	Dataset 1	2011-11-13 14:00:00	13.63	0.123991	0.24468834152434624	13.560564919443362	13.537541094691951	1.0017007390478347	0.0017007390478347428	13.63	14.0	0.13	1999.63	1999.63	13.653181073221988	1999.65	1989.9802297578847	1990.2220657844268
2011-11-13 14:10:00	Dataset 1	2011-11-13 14:10:00	13.15	0.120913	0.23794596944869673	12.93253863618611	12.854856660808927	1.0060430059569636	0.00604300595696361	13.15	13.0	0.13	1999.15	1999.15	13.229465528334071	1999.23	1986.3920395070645	1987.3694423369986
2011-11-13 14:20:00	Dataset 1	2011-11-13 14:20:00	14.01	0.10706600000000001	0.24734985138892096	13.847800128458225	13.88807518076581	0.9971000263331405	-0.0028999736668594567	14.01	14.0	0.11	2000.0	2000.0	13.969371368927298	1999.97	1998.7635977111502	1998.6593813431955
2011-11-13 14:30:00	Dataset 1	2011-11-13 14:30:00	13.77	0.106028	0.2590523568593015	13.249731369330771	13.165343390700196	1.006409857770226	0.006409857770226068	13.77	14.0	0.11	1999.77	1999.77	13.858263741496012	1999.86	1998.3372091509002	1998.5903251324885
2011-11-13 14:40:00	Dataset 1	2011-11-13 14:40:00	13.44	0.113095	0.19654537499774147	13.103067640297594	13.057804153681767	1.0034663934366839	0.003466393436683868	13.44	13.0	0.11	1999.44	1999.44	13.48658832778903	1999.49	1994.0693499482122	1994.3875719376465
2011-11-13 14:50:00	Dataset 1	2011-11-13 14:50:00	13.07	0.094874	0.20954830286161444	12.843815529759027	12.895122409332439	0.9960212181052054	-0.003978781894794614	13.07	13.0	0.09	1999.07	1999.07	13.017997320635034	1999.02	2000.0	2000.0
2011-11-13 15:00:00	Dataset 1	2011-11-13 15:00:00	12.63	0.087886	0.23712999933218898	12.693043117684077	12.6638757491894	1.0023031944621332	0.002303194462133229	12.63	13.0	0.09	1994.93	1994.93	12.659089346056744	1995.26	2000.0	2000.0
2011-11-13 15:10:00	Dataset 1	2011-11-13 15:10:00	13.07	0.10023	0.22629193233880213	12.79827674631886	12.744850538563202	1.0041919838599913	0.004191983859991311	13.07	13.0	0.11	1999.07	1999.07	13.124789229050087	1999.12	1998.9538487063642	1999.010889421593
2011-11-13 15:20:00	Dataset 1	2011-11-13 15:20:00	13.37	0.099476	0.17831438487208143	13.368014964949584	13.224876495956538	1.010823425764075	0.010823425764074912	13.37	13.0	0.09	1999.37	1999.37	13.514709202465681	1999.51	1999.5520261678853	1999.660423056625
2011-11-13 15:30:00	Dataset 1	2011-11-13 15:30:00	13.28	0.113705	0.20910819836315264	13.40097435818817	13.350977667237066	1.00374479623869	0.0037447962386900624	13.28	13.0	0.11	1999.28	1999.28	13.329730894049803	1999.33	1992.5564265940166	1992.944629052547
2011-11-13 15:40:00	Dataset 1	2011-11-13 15:40:00	12.82	0.113105	0.25166435524704583	12.990023285882469	13.007505859434156	0.998655962661819	-0.0013440373381810033	12.82	13.0	0.11	1997.02	1997.02	12.80276944132452	1996.8	1987.113858584023	1986.7432175731562
2011-11-13 15:50:00	Dataset 1	2011-11-13 15:50:00	13.03	0.11588599999999999	0.21839386235484887	12.618420320433726	12.568035316960824	1.0040089800992926	0.004008980099292625	13.03	13.0	0.11	1999.03	1999.03	13.082237010693783	1999.08	1988.8063171510144	1989.3414016065387
2011-11-13 16:00:00	Dataset 1	2011-11-13 16:00:00	13.27	0.114544	0.1911996132808682	13.24117024709804	13.177517474974962	1.0048304069597296	0.004830406959729583	13.27	13.0	0.11	1999.27	1999.27	13.334099500355611	1999.33	1991.9749012478508	1992.4992816826818
2011-11-13 16:10:00	Dataset 1	2011-11-13 16:10:00	13.55	0.129151	0.2626399849392143	13.43522774086201	13.40534828179917	1.002228920758695	0.0022289207586949633	13.55	14.0	0.13	1999.55	1999.55	13.580201876280318	1999.58	1985.8712096179197	1986.277446716664
2011-11-13 16:20:00	Dataset 1	2011-11-13 16:20:00	13.88	0.112392	0.23131322781052466	13.608965247321718	13.60075894089179	1.0006033712137383	0.000603371213738324	13.88	14.0	0.11	1999.88	1999.88	13.888374792446688	1999.89	1996.89258153185	1996.934054173686
2011-11-13 16:30:00	Dataset 1	2011-11-13 16:30:00	14.18	0.099436	0.20087081492077621	14.231217496521923	14.293707930378774	0.9956281159401587	-0.004371884059841347	14.18	14.0	0.09	2000.0	2000.0	14.11800668403145	2000.0	2000.0	2000.0
2011-11-13 16:40:00	Dataset 1	2011-11-13 16:40:00	13.6	0.094118	0.22467775614234178	13.328534074322416	13.386352628276457	0.9956807835891078	-0.004319216410892168	13.6	14.0	0.09	1999.6	1999.6	13.541258656811866	1999.54	2000.0	2000.0
2011-11-13 16:50:00	Dataset 1	2011-11-13 16:50:00	13.69	0.089116	0.16911146629597693	13.615174759466761	13.654898178839568	0.9970909032896075	-0.0029090967103925225	13.69	14.0	0.09	1999.69	1999.69	13.650174466034725	1999.65	2000.0	2000.0
2011-11-13 17:00:00	Dataset 1	2011-11-13 17:00:00	14.26	0.102384	0.20680825144078946	13.83927603598738	13.714606170079941	1.0090902986466663	0.009090298646666328	14.26	14.0	0.11	2000.0	2000.0	14.389627658701462	2000.0	1999.7639053922503	1999.8143996185693
2011-11-13 17:10:00	Dataset 1	2011-11-13 17:10:00	14.64	0.076503	0.21181981095656088	14.157807885743862	14.216390227885462	0.9958792393003753	-0.004120760699624748	14.64	15.0	0.06999999999999999	2000.0	2000.0	14.579672063357494	2000.0	1999.7664189130612	1999.8308984332834
2011-11-13 17:20:00	Dataset 1	2011-11-13 17:20:00	13.25	0.098113	0.2167913862474678	12.681057011028038	12.600957319876072	1.0063566353824263	0.006356635382426257	13.25	13.0	0.09	1999.25	1999.25	13.334225418817148	1999.33	1999.9932321398614	1999.9980315091325
2011-11-13 17:30:00	Dataset 1	2011-11-13 17:30:00	13.09	0.074102	0.11003828500988933	12.71961692833912	12.769846955061622	0.996066513020926	-0.00393348697907403	13.09	13.0	0.06999999999999999	1999.09	1999.09	13.03851065544392	1999.04	2000.0	2000.0
2011-11-13 17:40:00	Dataset 1	2011-11-13 17:40:00	12.28	0.069218	0.12534246162623103	12.366773791564224	12.425499749687935	0.9952737548342725	-0.004726245165727505	12.28	12.0	0.06999999999999999	1991.08	1991.08	12.221961709364866	1990.42	2000.0	2000.0
2011-11-13 17:50:00	Dataset 1	2011-11-13 17:50:00	12.52	0.074281	0.15861685934920136	12.277831018446266	12.378396705345025	0.9918757098118098	-0.008124290188190164	12.52	13.0	0.06999999999999999	1993.72	1993.72	12.41828388684386	1992.62	2000.0	2000.0
2011-11-13 18:00:00	Dataset 1	2011-11-13 18:00:00	12.58	0.100954	0.16943860776308267	12.629671434758746	12.65260158374352	0.9981877127140212	-0.0018122872859788197	12.58	13.0	0.11	1994.38	1994.38	12.557201425942386	1994.16	1993.58041847137	1993.3438490379833
2011-11-13 18:10:00	Dataset 1	2011-11-13 18:10:00	13.07	0.078806	0.17867953378457155	12.913729371412595	12.926793694323875	0.9989893609180893	-0.0010106390819106803	13.07	13.0	0.06999999999999999	1999.07	1999.07	13.056790947199428	1999.06	2000.0	2000.0
2011-11-13 18:20:00	Dataset 1	2011-11-13 18:20:00	13.16	0.098024	0.2303438135152612	13.137649623439762	13.115342348991378	1.0017008533864233	0.00170085338642334	13.16	13.0	0.09	1999.16	1999.16	13.182383230565332	1999.18	2000.0	2000.0
2011-11-13 18:30:00	Dataset 1	2011-11-13 18:30:00	14.11	0.080794	0.1833379454425597	13.959155466730397	13.915156687909095	1.0031619319715985	0.0031619319715985306	14.11	14.0	0.09	2000.0	2000.0	14.154614860119255	2000.0	2000.0	2000.0
2011-11-13 18:40:00	Dataset 1	2011-11-13 18:40:00	13.75	0.113455	0.14889118733016032	13.42697115451613	13.408061602481189	1.0014103121387392	0.0014103121387392115	13.75	14.0	0.11	1999.75	1999.75	13.769391791907664	1999.77	1995.851033884862	1995.9605464300923
2011-11-14 06:50:00	Dataset 1	2011-11-14 06:50:00	13.49	0.13788	0.18483309134868794	13.451342615142707	13.36970850936177	1.0061059001939927	0.006105900193992708	13.49	13.0	0.13	1999.49	1999.49	13.572368593616963	1999.57	1978.5841723667631	1980.0423006559054
2011-11-14 15:30:00	Dataset 1	2011-11-14 15:30:00	10.96	0.152372	0.18767756041176253	11.070967291279906	11.042105595289087	1.0026137855449537	0.0026137855449537284	10.96	11.0	0.15000000000000002	1893.32	1893.32	10.988647089572694	1901.33	1800.6914590598801	1808.4848504657343
2011-11-15 09:20:00	Dataset 1	2011-11-15 09:20:00	7.86	0.152672	0.3418952567400748	7.920316610215138	7.833334153614841	1.0111041422329925	0.011104142232992498	7.86	8.0	0.15000000000000002	846.86	846.86	7.947278557951321	873.95	874.5183375289189	901.520456606931
2011-11-15 09:30:00	Dataset 1	2011-11-15 09:30:00	8.27	0.140266	0.3764302262750532	8.282803528434874	8.182955941276274	1.0122018971964581	0.012201897196458145	8.27	8.0	0.15000000000000002	988.09	988.09	8.370909689814708	1024.79	1007.6019649266117	1043.2297491538127
2011-11-15 09:40:00	Dataset 1	2011-11-15 09:40:00	8.91	0.113356	0.26215105371545677	9.115635627668983	9.068148338485864	1.005236712877929	0.0052367128779289285	8.91	9.0	0.11	1222.97	1222.97	8.956659111742347	1241.32	1225.900954154805	1243.752007085436
2011-11-15 09:50:00	Dataset 1	2011-11-15 09:50:00	8.6	0.139535	0.2933595688087443	8.259533615187788	8.286339550626383	0.9967650450147715	-0.003234954985228522	8.6	9.0	0.13	1109.2	1109.2	8.572179387127035	1098.19	1123.5810091032704	1113.1358007948834
2011-11-15 10:00:00	Dataset 1	2011-11-15 10:00:00	8.38	0.15393800000000002	0.21534972294822566	8.102499775887049	8.098454317892735	1.0004995345822196	0.0004995345822196295	8.38	8.0	0.15000000000000002	1028.46	1028.46	8.384186099799	1028.46	1052.1869066157008	1052.1037883947704
2011-11-15 10:10:00	Dataset 1	2011-11-15 10:10:00	8.28	0.166667	0.2591432447743671	7.990353918042229	7.85841135938464	1.0167899786131738	0.016789978613173773	8.28	8.0	0.17	991.76	991.76	8.419021022917079	1043.14	1022.3665416726894	1070.2197356750487
2011-11-15 10:20:00	Dataset 1	2011-11-15 10:20:00	9.76	0.099385	0.3154978731201936	9.78321067338191	9.822028086368174	0.9960479228276553	-0.003952077172344692	9.76	10.0	0.09	1545.56	1545.56	9.721427726797916	1530.32	1546.0076064484342	1530.7340013124299
2011-11-15 10:30:00	Dataset 1	2011-11-15 10:30:00	9.37	0.11312699999999999	0.24301271818440803	9.297488125535075	9.289357788394497	1.0008752313481493	0.0008752313481492635	9.37	9.0	0.11	1396.97	1396.97	9.378200917732158	1400.78	1393.6958404989955	1397.3726160734248
2011-11-15 10:40:00	Dataset 1	2011-11-15 10:40:00	8.66	0.101617	0.2600543601012294	8.5836482504815	8.570786078440204	1.0015006992268365	0.0015006992268364883	8.66	9.0	0.11	1131.22	1131.22	8.672996055304404	1134.89	1131.853601076566	1135.514470224305
2011-11-15 10:50:00	Dataset 1	2011-11-15 10:50:00	8.3	0.11566300000000002	0.22181469520277663	8.256979340651396	8.194852178407542	1.007581242576596	0.007581242576595981	8.3	8.0	0.11	999.1	999.1	8.362924313385747	1021.12	1006.6921211579939	1028.5438257222304
2011-11-15 11:00:00	Dataset 1	2011-11-15 11:00:00	8.01	0.11985	0.17080173669169604	7.895562988714758	7.830735159529414	1.0082786389610499	0.008278638961049856	8.01	8.0	0.11	892.67	892.67	8.076311898078009	918.36	902.6490012292332	928.3480558855229
2011-11-15 11:10:00	Dataset 1	2011-11-15 11:10:00	6.64	0.11445799999999999	0.2373383977616983	6.30512237045002	6.180941827664998	1.0200908771263966	0.020090877126396567	6.64	7.0	0.11	506.64	506.64	6.773403424119273	536.02	511.1865637575584	540.8599502674253
2011-11-15 11:20:00	Dataset 1	2011-11-15 11:20:00	7.18	0.133705	0.18832148669567714	7.145437587204566	7.1447421904367046	1.000097329861502	9.73298615019047e-05	7.18	7.0	0.13	642.18	642.18	7.180698828405584	642.18	656.5185849654364	656.5223297322287
2011-11-15 11:30:00	Dataset 1	2011-11-15 11:30:00	7.74	0.12273900000000001	0.24149238101827158	7.544129471807055	7.519547691444645	1.0032690503965256	0.0032690503965255857	7.74	8.0	0.13	810.74	810.74	7.765302450069108	819.77	821.8159087935603	830.9073762883695
2011-11-15 11:40:00	Dataset 1	2011-11-15 11:40:00	6.81	0.140969	0.16673086176672094	6.812281650933974	6.786186394068211	1.0038453492654686	0.003845349265468645	6.81	7.0	0.15000000000000002	545.06	545.06	6.836186828497841	551.84	560.403966911571	567.3681831307424
2011-11-15 11:50:00	Dataset 1	2011-11-15 11:50:00	8.34	0.16307	0.3725729355724928	8.22092598129332	8.159283797343116	1.0075548522984672	0.007554852298467196	8.34	8.0	0.17	1013.78	1013.78	8.403007468169216	1035.8	1041.7167876349256	1062.1932207325597
2011-11-15 12:00:00	Dataset 1	2011-11-15 12:00:00	9.02	0.101996	0.26167305155449605	8.723853981506176	8.736007107987902	0.998608846543793	-0.001391153456206995	9.02	9.0	0.11	1263.62	1263.62	9.007451795825013	1259.81	1263.9391653530652	1260.1505554836629
2011-11-15 12:10:00	Dataset 1	2011-11-15 12:10:00	8.96	0.09933	0.30551477500938656	8.8076267780767	8.772269065741437	1.0040306233279308	0.004030623327930805	8.96	9.0	0.09	1241.32	1241.32	8.996114385018261	1256.0	1241.1751607297417	1255.8745141690126
