time	Name	Time Stamp	Hub Wind Speed	Hub Turbulence	Hub Density	Actual Power	Density Corrected Hub Wind Speed	Input Hub Wind Speed	Wind Speed Bin	Turbulence Bin	Base Power	Hub Power	Turbulence Power
2006-08-22 23:45:00	Dataset 4	2006-08-22 23:45:00	5.92762020480172	0.11695969209336192	1.1740416212343643	216.73346690000002	5.844259676879238	5.844259676879238	6.0	0.11	216.73346690000002	180.52	182.66300679502746
2006-08-22 23:55:00	Dataset 4	2006-08-22 23:55:00	4.814835654447708	0.20506730465201248	1.1735182648421636	65.08016032	4.746418806445196	4.746418806445196	5.0	0.21000000000000002	65.08016032	75.0	86.8249736663158
2006-08-23 00:05:00	Dataset 4	2006-08-23 00:05:00	6.494279301244695	0.11636816526433613	1.1738304870824754	253.35671340000002	6.402565959211862	6.402565959211862	6.0	0.11	253.35671340000002	251.4	254.0809466004632
2006-08-23 00:15:00	Dataset 4	2006-08-23 00:15:00	6.087234840652041	0.20000547947803313	1.1736711675267184	264.67935869999997	6.00099832915827	6.00099832915827	6.0	0.21000000000000002	264.67935869999997	197.0	216.15262774283707
2006-08-23 00:25:00	Dataset 4	2006-08-23 00:25:00	6.725467813986196	0.11760423376871483	1.1742127375344709	305.761523	6.63120923507315	6.63120923507315	7.0	0.11	305.761523	282.68	285.9151807732284
2006-08-23 00:35:00	Dataset 4	2006-08-23 00:35:00	6.237065286389212	0.1118289004481129	1.1743645490585246	256.1623246	6.149916766041713	6.149916766041713	6.0	0.11	256.1623246	217.4	219.0503096368664
2006-08-23 00:45:00	Dataset 4	2006-08-23 00:45:00	6.2315988356326315	0.11669962174742145	1.174595308352818	235.27054109999997	6.14492913057108	6.14492913057108	6.0	0.11	235.27054109999997	216.04	218.3990153385244
2006-08-23 00:55:00	Dataset 4	2006-08-23 00:55:00	6.274088066513322	0.08485565860025684	1.1750010945944984	215.2805611	6.187539787232584	6.187539787232584	6.0	0.09	215.2805611	222.84	221.07075098260358
2006-08-23 01:05:00	Dataset 4	2006-08-23 01:05:00	6.397761261710513	0.11241228088709851	1.174973662185519	252.1543086	6.309457862759651	6.309457862759651	6.0	0.11	252.1543086	239.16	241.02536439742184
2006-08-23 01:15:00	Dataset 4	2006-08-23 01:15:00	5.70662078297344	0.10371333237454314	1.175007079392095	159.7194389	5.6279100198397325	5.6279100198397325	6.0	0.11	159.7194389	158.89	159.30705487676218
2006-08-23 01:25:00	Dataset 4	2006-08-23 01:25:00	6.4267761913752075	0.12994662037877755	1.1749994475165746	222.4448898	6.338118685191474	6.338118685191474	6.0	0.13	222.4448898	243.24	248.21843352768357
2006-08-23 01:35:00	Dataset 4	2006-08-23 01:35:00	6.541099338468816	0.12604395749675262	1.1754892217293569	289.1783567	6.451760920850038	6.451760920850038	6.0	0.13	289.1783567	258.2	262.702641225075
2006-08-23 01:45:00	Dataset 4	2006-08-23 01:45:00	6.20605560209734	0.10177765339171917	1.176214102490288	244.0881764	6.122551215956574	6.122551215956574	6.0	0.11	244.0881764	213.32	213.53544820103804
2006-08-23 01:55:00	Dataset 4	2006-08-23 01:55:00	6.26320486000704	0.11674913999207397	1.1758941943086498	235.17034069999997	6.178371277731535	6.178371277731535	6.0	0.11	235.17034069999997	221.48	223.89323926722696
2006-08-23 02:05:00	Dataset 4	2006-08-23 02:05:00	6.252122873473246	0.11930210843499216	1.1756977452925386	213.9278557	6.167095923508975	6.167095923508975	6.0	0.11	213.9278557	220.12	222.9068075075937
2006-08-23 02:15:00	Dataset 4	2006-08-23 02:15:00	6.73331962507292	0.1182232257378364	1.1751528102885387	261.4729459	6.640722240111648	6.640722240111648	7.0	0.11	261.4729459	284.04	287.34135941191937
2006-08-23 02:25:00	Dataset 4	2006-08-23 02:25:00	7.3443423431647075	0.10263466935219025	1.17621882894217	394.03807620000003	7.245531663989366	7.245531663989366	7.0	0.11	394.03807620000003	377.75	378.33034439101715
2006-08-23 02:45:00	Dataset 4	2006-08-23 02:45:00	6.367605574127377	0.15706641332555527	1.1756916422693773	250.30060120000002	6.28099722670501	6.28099722670501	6.0	0.15000000000000002	250.30060120000002	235.08	245.50427928433183
2006-08-23 02:55:00	Dataset 4	2006-08-23 02:55:00	5.908822498232628	0.12430087859631692	1.1765820069685609	205.1102204	5.829925189767562	5.829925189767562	6.0	0.13	205.1102204	179.49	182.64435904546602
2006-08-23 10:25:00	Dataset 4	2006-08-23 10:25:00	4.808532618674224	0.1401044315231758	1.1693105322457762	65.93186373	4.7345331024567745	4.7345331024567745	5.0	0.15000000000000002	65.93186373	73.48	76.59646881509309
2006-08-23 10:55:00	Dataset 4	2006-08-23 10:55:00	5.760987120497972	0.14963132844592922	1.1688218391103202	162.4248497	5.671539754776278	5.671539754776278	6.0	0.15000000000000002	162.4248497	163.01	169.88995322906305
2006-08-23 11:05:00	Dataset 4	2006-08-23 11:05:00	5.244755389049308	0.18803724670537314	1.1691446565048393	119.5891784	5.163798551184301	5.163798551184301	5.0	0.19	119.5891784	110.48	121.82413073389218
2006-08-23 11:35:00	Dataset 4	2006-08-23 11:35:00	4.600224371269699	0.1735356753435185	1.1694676993068887	72.34468938	4.529633478865217	4.529633478865217	5.0	0.17	72.34468938	58.28	64.42154451099827
2006-08-23 12:15:00	Dataset 4	2006-08-23 12:15:00	5.165891504305334	0.16764218475712167	1.168425825684178	108.46693390000002	5.085109396442223	5.085109396442223	5.0	0.17	108.46693390000002	103.27	111.14708176634947
2006-08-23 12:25:00	Dataset 4	2006-08-23 12:25:00	5.707466612677807	0.10101476156152263	1.1682799608646928	147.7955912	5.617981773726271	5.617981773726271	6.0	0.11	147.7955912	157.86	157.96450300123558
2006-08-23 12:35:00	Dataset 4	2006-08-23 12:35:00	6.242437213123553	0.08565473239777334	1.1677752452188823	198.54709419999998	6.143679829700346	6.143679829700346	6.0	0.09	198.54709419999998	216.04	214.3392556814702
2006-08-23 12:45:00	Dataset 4	2006-08-23 12:45:00	5.630719986995421	0.10390137235578994	1.166697103816284	144.238477	5.539934215039481	5.539934215039481	6.0	0.11	144.238477	149.62	150.05726395732893
2006-08-23 12:55:00	Dataset 4	2006-08-23 12:55:00	5.598635540757409	0.1748982620625329	1.166181418687578	140.8817635	5.507555382296839	5.507555382296839	6.0	0.17	140.8817635	146.53	157.30186252299774
2006-08-23 13:05:00	Dataset 4	2006-08-23 13:05:00	6.398085986960138	0.13731179602626895	1.1674465107785585	215.1302605	6.296275267743205	6.296275267743205	6.0	0.13	215.1302605	237.8	244.10120299203044
2006-08-23 15:45:00	Dataset 4	2006-08-23 15:45:00	6.799208852661011	0.1709898207561302	1.165360771705304	189.52905810000001	6.687028134049262	6.687028134049262	7.0	0.17	189.52905810000001	290.84	307.2723618301036
2006-08-23 15:55:00	Dataset 4	2006-08-23 15:55:00	6.093476486508967	0.14471889190881548	1.165450375592815	209.6192385	5.993093299456435	5.993093299456435	6.0	0.15000000000000002	209.6192385	195.97	203.121898599947
2006-08-23 16:05:00	Dataset 4	2006-08-23 16:05:00	6.246246973771403	0.15079730051584603	1.164387732949353	225.20040079999998	6.141479355033994	6.141479355033994	6.0	0.15000000000000002	225.20040079999998	216.04	224.51726193730232
2006-08-23 16:45:00	Dataset 4	2006-08-23 16:45:00	5.964775841696549	0.13617653228842372	1.1666177783911849	201.2024048	5.868470979929771	5.868470979929771	6.0	0.13	201.2024048	183.61	188.8470458962948
2006-08-23 16:55:00	Dataset 4	2006-08-23 16:55:00	6.083028807068692	0.14388860989494176	1.1672407540039813	203.1062124	5.985879791066664	5.985879791066664	6.0	0.15000000000000002	203.1062124	195.97	202.49548796421612
2006-08-23 17:15:00	Dataset 4	2006-08-23 17:15:00	5.790379035198167	0.12401434234873442	1.1670291737283884	156.7635271	5.697559484325497	5.697559484325497	6.0	0.13	156.7635271	166.1	169.10522001902356
2006-08-23 17:25:00	Dataset 4	2006-08-23 17:25:00	4.7493619381726075	0.1981012561788476	1.1668626202496446	68.78757515	4.673007525778363	4.673007525778363	5.0	0.19	68.78757515	68.92	79.151292926895
2006-08-23 17:35:00	Dataset 4	2006-08-23 17:35:00	4.884257542164313	0.1455564891619065	1.1670954550389956	54.20841683	4.806054066621547	4.806054066621547	5.0	0.15000000000000002	54.20841683	79.56	83.72011186185176
2006-08-23 17:45:00	Dataset 4	2006-08-23 17:45:00	6.099420803540371	0.12761573599712828	1.1678951059183198	168.6873747	6.003131359656218	6.003131359656218	6.0	0.13	168.6873747	197.0	201.26151335149711
2006-08-25 19:05:00	Dataset 4	2006-08-25 19:05:00	5.7895617494528215	0.1752008139641772	1.1646431232586563	164.3787575	5.692870215418777	5.692870215418777	6.0	0.17	164.3787575	165.07	176.44280511625175
2006-08-25 22:15:00	Dataset 4	2006-08-25 22:15:00	5.636334371108045	0.11737907892606782	1.1637297007803842	139.6793587	5.540752605224992	5.540752605224992	6.0	0.11	139.6793587	149.62	151.6964013401132
2006-08-25 22:25:00	Dataset 4	2006-08-25 22:25:00	6.174763833194603	0.16297896084542993	1.1640178592200932	235.42084169999998	6.070552276538661	6.070552276538661	6.0	0.17	235.42084169999998	206.52	217.26170594182517
2006-08-27 16:25:00	Dataset 4	2006-08-27 16:25:00	5.820934540342303	0.2118542827536215	1.1702880456526796	154.55911819999997	5.732951602186579	5.732951602186579	6.0	0.21000000000000002	154.55911819999997	169.19	189.2242580101585
2006-08-27 16:35:00	Dataset 4	2006-08-27 16:35:00	7.090108957270623	0.15644626502707526	1.1710659157499264	348.747495	6.9844893582147405	6.9844893582147405	7.0	0.15000000000000002	348.747495	330.28	344.29068515703074
2006-08-27 17:25:00	Dataset 4	2006-08-27 17:25:00	5.122367582655064	0.18743192801137404	1.1712565119782676	99.8997996	5.046334681538149	5.046334681538149	5.0	0.19	99.8997996	99.15	110.02268253648597
2006-08-27 17:35:00	Dataset 4	2006-08-27 17:35:00	6.219979676673057	0.16159284631901083	1.1709233613539274	203.4569138	6.127073540897574	6.127073540897574	6.0	0.17	203.4569138	214.68	225.36580592476685
2006-08-27 17:55:00	Dataset 4	2006-08-27 17:55:00	5.660930842738361	0.1667467865661802	1.1708107502124825	144.43887780000003	5.576196295349786	5.576196295349786	6.0	0.17	144.43887780000003	153.74	163.18565824164057
2006-08-27 18:05:00	Dataset 4	2006-08-27 18:05:00	5.926777035905482	0.09840140272982267	1.17179948249869	158.46693390000002	5.839706144741758	5.839706144741758	6.0	0.09	158.46693390000002	180.52	180.3466121045738
2006-08-27 18:15:00	Dataset 4	2006-08-27 18:15:00	5.969133873398899	0.06338123755039415	1.1721774101425422	182.36472949999998	5.882072937818491	5.882072937818491	6.0	0.06999999999999999	182.36472949999998	184.64	181.28141029069258
2006-08-27 18:25:00	Dataset 4	2006-08-27 18:25:00	6.374053336275088	0.0667599415239087	1.1734690871247282	205.9118236	6.283392868346625	6.283392868346625	6.0	0.06999999999999999	205.9118236	235.08	231.4678632903605
2006-08-27 18:35:00	Dataset 4	2006-08-27 18:35:00	7.172683075524521	0.06340195226968735	1.175198000940933	317.7855711	7.074134190510198	7.074134190510198	7.0	0.06999999999999999	317.7855711	345.53	339.30799931363845
2006-08-27 18:45:00	Dataset 4	2006-08-27 18:45:00	6.778377621106872	0.11794808960045024	1.1763594544504594	305.06012020000003	6.687447913144928	6.687447913144928	7.0	0.11	305.06012020000003	290.84	294.1814627420155
2006-08-27 18:55:00	Dataset 4	2006-08-27 18:55:00	7.541346275862432	0.11038923655641271	1.177636019634854	415.9819639	7.442871940543192	7.442871940543192	7.0	0.11	415.9819639	411.76	414.29580980185614
2006-08-27 19:05:00	Dataset 4	2006-08-27 19:05:00	7.845879041915812	0.14053684464280983	1.1783521455335064	483.1162325	7.744997427269828	7.744997427269828	8.0	0.15000000000000002	483.1162325	465.46	477.90707641582134
2006-08-27 19:15:00	Dataset 4	2006-08-27 19:15:00	6.973496823330648	0.12426429694508978	1.1786462104459317	348.09619239999995	6.884404808007576	6.884404808007576	7.0	0.13	348.09619239999995	316.68	321.71817235163746
2006-08-27 19:25:00	Dataset 4	2006-08-27 19:25:00	6.234516921250387	0.12032994480180847	1.1787148537481273	251.002004	6.154985449220336	6.154985449220336	6.0	0.13	251.002004	217.4	220.34856580811422
2006-08-27 19:35:00	Dataset 4	2006-08-27 19:35:00	6.094708731160133	0.1606618411465269	1.1787637397508126	223.8476954	6.017043922820832	6.017043922820832	6.0	0.17	223.8476954	199.72	209.5580083446099
2006-08-27 19:45:00	Dataset 4	2006-08-27 19:45:00	6.880872892216225	0.1514845794025816	1.1788906490349476	312.3747495	6.793433785433446	6.793433785433446	7.0	0.15000000000000002	312.3747495	304.44	315.9874785870112
2006-08-27 20:15:00	Dataset 4	2006-08-27 20:15:00	6.794551736484631	0.13961333709569962	1.1787195420226366	286.3727455	6.707884996751055	6.707884996751055	7.0	0.13	286.3727455	293.56	301.74349220563164
2006-08-27 20:25:00	Dataset 4	2006-08-27 20:25:00	6.128946448561224	0.15104072058213427	1.1788605348595018	217.38476949999998	6.0510109681244515	6.0510109681244515	6.0	0.15000000000000002	217.38476949999998	203.8	212.00860751759294
2006-08-30 13:25:00	Dataset 4	2006-08-30 13:25:00	5.652926881298033	0.13348589391744103	1.1861411779698203	123.44689380000001	5.592510388571817	5.592510388571817	6.0	0.13	123.44689380000001	154.77	158.9962123316328
2006-08-30 13:35:00	Dataset 4	2006-08-30 13:35:00	5.583699520052195	0.1305143676487068	1.186741437603222	113.12625249999999	5.524954578459698	5.524954578459698	6.0	0.13	113.12625249999999	147.56	151.29664661714875
2006-08-30 13:45:00	Dataset 4	2006-08-30 13:45:00	5.586857611115546	0.16440169464361962	1.1860602616876375	124.0480962	5.527021556831144	5.527021556831144	6.0	0.17	124.0480962	148.59	157.5298536587715
2006-08-30 13:55:00	Dataset 4	2006-08-30 13:55:00	6.22659662937722	0.1526083995094189	1.1867410318089195	230.6112224	6.161087198738873	6.161087198738873	6.0	0.15000000000000002	230.6112224	218.76	227.67329399631987
2006-08-30 14:05:00	Dataset 4	2006-08-30 14:05:00	6.002265451204055	0.1265693440545192	1.186775439541359	192.03406809999998	5.939173585505595	5.939173585505595	6.0	0.13	192.03406809999998	190.82	194.47248471714596
2006-08-30 14:15:00	Dataset 4	2006-08-30 14:15:00	5.40985412627916	0.16262536908829797	1.1854633125669005	153.9078156	5.3510157740325255	5.3510157740325255	5.0	0.17	153.9078156	130.05	138.21013516634352
2006-08-30 14:35:00	Dataset 4	2006-08-30 14:35:00	6.092452951829168	0.18996496044380978	1.1850379594076865	190.03006010000001	6.025469722763008	6.025469722763008	6.0	0.19	190.03006010000001	201.08	217.7951093258208
2006-08-30 14:55:00	Dataset 4	2006-08-30 14:55:00	5.580641685847998	0.1670764810728606	1.1862637534104625	149.1983968	5.521187924662507	5.521187924662507	6.0	0.17	149.1983968	147.56	156.87039666111176
2006-08-30 15:05:00	Dataset 4	2006-08-30 15:05:00	6.011645923351044	0.16762740069000492	1.1863371184483993	176.8036072	5.94772303620046	5.94772303620046	6.0	0.17	176.8036072	191.85	203.11222786397005
2006-08-30 15:15:00	Dataset 4	2006-08-30 15:15:00	6.511727136811197	0.10624875512501994	1.1861633053021567	249.6492986	6.442172148082115	6.442172148082115	6.0	0.11	249.6492986	256.84	257.80434378400815
2006-08-30 15:25:00	Dataset 4	2006-08-30 15:25:00	6.552408356914818	0.10532811470330222	1.1858597437304987	251.9038076	6.48186579360825	6.48186579360825	6.0	0.11	251.9038076	262.28	263.1056080235443
2006-08-30 15:35:00	Dataset 4	2006-08-30 15:35:00	5.736741615550777	0.15243709680587403	1.1847862075556406	175.95190380000003	5.673267436775169	5.673267436775169	6.0	0.15000000000000002	175.95190380000003	163.01	170.32255434435157
2006-08-30 15:45:00	Dataset 4	2006-08-30 15:45:00	6.501768624970112	0.13070468391266482	1.1857250610857755	250.75150299999999	6.4315277410064295	6.4315277410064295	6.0	0.13	250.75150299999999	255.48	260.82444570004964
2006-08-30 15:55:00	Dataset 4	2006-08-30 15:55:00	6.39483496965886	0.1596900895558962	1.1852359353434758	252.7054108	6.324879392097068	6.324879392097068	6.0	0.15000000000000002	252.7054108	240.52	251.76026205642057
2006-08-30 16:05:00	Dataset 4	2006-08-30 16:05:00	6.936496588236867	0.10763841522911796	1.1848057989369327	310.12024049999997	6.85978553057242	6.85978553057242	7.0	0.11	310.12024049999997	313.96	315.4354187906984
2006-08-30 16:15:00	Dataset 4	2006-08-30 16:15:00	7.337349001142962	0.13182285861682896	1.1849059985893358	372.14428860000004	7.256409444814285	7.256409444814285	7.0	0.13	372.14428860000004	379.54	387.53396246637453
2006-08-30 16:25:00	Dataset 4	2006-08-30 16:25:00	7.346772653512692	0.10435542504958711	1.1855711156247495	400.0501002	7.267088366774594	7.267088366774594	7.0	0.11	400.0501002	381.33	382.305882293224
2006-08-30 16:35:00	Dataset 4	2006-08-30 16:35:00	7.595557076073563	0.16800209704429603	1.1863546423657951	432.71543089999994	7.514829184667737	7.514829184667737	8.0	0.17	432.71543089999994	424.29	445.67444077316185
2006-08-30 16:45:00	Dataset 4	2006-08-30 16:45:00	6.857139515649668	0.15695711244370533	1.1887702085381053	321.4428858	6.7888611624175645	6.7888611624175645	7.0	0.15000000000000002	321.4428858	304.44	317.4945224295326
2006-08-30 16:55:00	Dataset 4	2006-08-30 16:55:00	7.047399535271018	0.1317360311918653	1.1915683269178314	347.5951904	6.982696737730182	6.982696737730182	7.0	0.13	347.5951904	330.28	337.29428484406674
2006-08-30 17:05:00	Dataset 4	2006-08-30 17:05:00	5.6812164944184635	0.11527803308383486	1.1925231139556227	168.3366733	5.630559837453476	5.630559837453476	6.0	0.11	168.3366733	158.89	160.70356020696386
2006-08-30 17:15:00	Dataset 4	2006-08-30 17:15:00	5.91680293459136	0.10699586398236581	1.1917713161737546	167.4849699	5.862813125730479	5.862813125730479	6.0	0.11	167.4849699	182.58	183.44259849623566
2006-08-30 17:25:00	Dataset 4	2006-08-30 17:25:00	6.4948744792890984	0.10337724510936061	1.191170922797598	232.06412830000002	6.434528969907255	6.434528969907255	6.0	0.11	232.06412830000002	255.48	255.99402030037174
2006-08-30 17:35:00	Dataset 4	2006-08-30 17:35:00	6.18369284900224	0.11080741002693226	1.190990721016167	190.08016030000002	6.125929662424562	6.125929662424562	6.0	0.11	190.08016030000002	214.68	216.1638273906731
2006-08-30 22:55:00	Dataset 4	2006-08-30 22:55:00	7.290947297250959	0.21954321965864895	1.1796637518279205	339.3787575	7.199870321305942	7.199870321305942	7.0	0.21000000000000002	339.3787575	368.8	408.6685244210383
2006-08-30 23:05:00	Dataset 4	2006-08-30 23:05:00	8.451571898437615	0.1741333679326639	1.176848259874062	628.3567134	8.339351585825463	8.339351585825463	8.0	0.17	628.3567134	587.82	618.4586180889058
2006-08-30 23:15:00	Dataset 4	2006-08-30 23:15:00	9.928430768349939	0.14007520417359295	1.1745404950706426	919.9899800000001	9.790192858554757	9.790192858554757	10.0	0.15000000000000002	919.9899800000001	951.46	971.058040919694
2006-08-30 23:25:00	Dataset 4	2006-08-30 23:25:00	11.345360957777961	0.1304580784611619	1.1734714314975696	1220.490982	11.18399922983818	11.18399922983818	11.0	0.13	1220.490982	1357.56	1355.742121908059
2006-08-30 23:35:00	Dataset 4	2006-08-30 23:35:00	10.7813158721594	0.15522218844561256	1.173073824420605	1130.11022	10.626775897444402	10.626775897444402	11.0	0.15000000000000002	1130.11022	1195.48	1210.448183572406
2006-08-30 23:45:00	Dataset 4	2006-08-30 23:45:00	11.17447314433635	0.1274410395555679	1.1729648668221262	1153.106212	11.013956610614434	11.013956610614434	11.0	0.13	1153.106212	1307.92	1310.9021595691875
2006-08-30 23:55:00	Dataset 4	2006-08-30 23:55:00	10.48560825911645	0.1902881102071735	1.1729527604222953	1157.9158320000001	10.334951418636777	10.334951418636777	10.0	0.19	1157.9158320000001	1106.68	1136.4795225182215
2006-08-31 00:05:00	Dataset 4	2006-08-31 00:05:00	11.14820584524708	0.13803589450728285	1.1729648668221262	1297.094188	10.988066630056927	10.988066630056927	11.0	0.13	1297.094188	1302.04	1305.2574943043337
2006-08-31 00:15:00	Dataset 4	2006-08-31 00:15:00	11.27969271503209	0.13460045999096004	1.1729769732219573	1432.765531	11.117702996185903	11.117702996185903	11.0	0.13	1432.765531	1340.04	1339.5497298240969
2006-08-31 00:25:00	Dataset 4	2006-08-31 00:25:00	11.957228567203902	0.14172326375427582	1.1728922284231404	1545.440882	11.785224800908942	11.785224800908942	12.0	0.15000000000000002	1545.440882	1535.68	1503.6740689640128
2006-08-31 00:45:00	Dataset 4	2006-08-31 00:45:00	11.65961607980979	0.12030005356942099	1.1728062741622516	1514.579158	11.491612714167974	11.491612714167974	11.0	0.13	1514.579158	1448.08	1441.1645209851201
2006-08-31 01:25:00	Dataset 4	2006-08-31 01:25:00	10.13155116200956	0.16690529524647774	1.1727961902624273	1128.1563130000002	9.985537059175064	9.985537059175064	10.0	0.17	1128.1563130000002	1006.26	1037.946562036882
2006-08-31 02:05:00	Dataset 4	2006-08-31 02:05:00	9.258915462919528	0.20176288653692356	1.1724782603003356	783.6673347	9.12465295527401	9.12465295527401	9.0	0.21000000000000002	783.6673347	767.88	819.9525613928478
2006-08-31 02:15:00	Dataset 4	2006-08-31 02:15:00	8.346126888751934	0.19263846673201315	1.1722955461863636	660.2705411000001	8.224673349820698	8.224673349820698	8.0	0.19	660.2705411000001	561.06	600.4493153973962
2006-08-31 02:35:00	Dataset 4	2006-08-31 02:35:00	10.82925858864616	0.12283972564794995	1.1719786325633021	1214.629259	10.670708576797749	10.670708576797749	11.0	0.13	1214.629259	1207.32	1215.3236823381296
2006-08-31 02:45:00	Dataset 4	2006-08-31 02:45:00	10.83263126817084	0.16050604169540714	1.1716904427821329	1265.330661	10.6731568900324	10.6731568900324	11.0	0.17	1265.330661	1207.32	1221.2195541428641
2006-08-31 02:55:00	Dataset 4	2006-08-31 02:55:00	10.96148730887472	0.15909741870412558	1.1715694628706428	1198.9478960000001	10.799744229545208	10.799744229545208	11.0	0.15000000000000002	1198.9478960000001	1245.8	1254.7437020352315
2006-08-31 03:05:00	Dataset 4	2006-08-31 03:05:00	10.25828445532098	0.14593137678332774	1.1715573648794937	1118.436874	10.106882751261725	10.106882751261725	10.0	0.15000000000000002	1118.436874	1041.56	1063.0777174953782
2006-08-31 03:15:00	Dataset 4	2006-08-31 03:15:00	10.89780325615363	0.14658069479259472	1.1716057568440899	1360.971944	10.73711074428153	10.73711074428153	11.0	0.15000000000000002	1360.971944	1228.04	1238.8643927646194
2006-08-31 03:25:00	Dataset 4	2006-08-31 03:25:00	9.98648648170982	0.17193931050172662	1.1715573648794937	1080.460922	9.839096235564782	9.839096235564782	10.0	0.17	1080.460922	965.16	1000.2529366871737
2006-08-31 03:35:00	Dataset 4	2006-08-31 03:35:00	10.29476933667596	0.17507338834479907	1.1716299528263878	1084.118236	10.143038627239893	10.143038627239893	10.0	0.17	1084.118236	1050.44	1082.4642982592443
2006-08-31 03:45:00	Dataset 4	2006-08-31 03:45:00	10.13987248928303	0.1348591416159603	1.1715694628706428	994.1382766	9.99025281138609	9.99025281138609	10.0	0.13	994.1382766	1006.26	1023.1351558325109
2006-08-31 03:55:00	Dataset 4	2006-08-31 03:55:00	10.49257611779588	0.15523077466529234	1.17171133579814	1157.46493	10.338169365640049	10.338169365640049	10.0	0.15000000000000002	1157.46493	1109.64	1131.740699663742
2006-08-31 04:05:00	Dataset 4	2006-08-31 04:05:00	9.917502770702153	0.1716304230363718	1.171735533461123	1003.757515	9.771625953919601	9.771625953919601	10.0	0.17	1003.757515	945.98	981.3533827281581
2006-08-31 04:15:00	Dataset 4	2006-08-31 04:15:00	10.50007553093545	0.1348221392150196	1.1718818318255082	1124.448898	10.346060189490608	10.346060189490608	10.0	0.13	1124.448898	1112.6	1127.660891168676
2006-08-31 04:25:00	Dataset 4	2006-08-31 04:25:00	10.38404806278437	0.136067773902535	1.1718664389681568	1086.022044	10.23168981613086	10.23168981613086	10.0	0.13	1086.022044	1077.08	1093.5500646233804
2006-08-31 05:15:00	Dataset 4	2006-08-31 05:15:00	10.21205895462935	0.18950745923011963	1.1718961599085882	1151.7535070000001	10.062309255539294	10.062309255539294	10.0	0.19	1151.7535070000001	1026.76	1065.121782308966
2006-08-31 05:25:00	Dataset 4	2006-08-31 05:25:00	10.38475978975683	0.18628018106958041	1.1719533855707918	1218.436874	10.232644158152272	10.232644158152272	10.0	0.19	1218.436874	1077.08	1109.9073799478463
2006-08-31 05:35:00	Dataset 4	2006-08-31 05:35:00	10.825439528542969	0.12979461076802254	1.1721130043061083	1236.523046	10.667353083988571	10.667353083988571	11.0	0.13	1236.523046	1207.32	1217.1803243984368
2006-08-31 05:45:00	Dataset 4	2006-08-31 05:45:00	10.35296735959679	0.19131767059653335	1.1719456897563665	1136.523046	10.201295092937487	10.201295092937487	10.0	0.19	1136.523046	1068.2	1103.0624798716146
2006-08-31 05:55:00	Dataset 4	2006-08-31 05:55:00	10.231650236848969	0.1607667241278354	1.1721735342017048	1180.661323	10.082408588815637	10.082408588815637	10.0	0.17	1180.661323	1032.68	1060.6682928254268
2006-08-31 06:05:00	Dataset 4	2006-08-31 06:05:00	10.120372523209351	0.16036106835772335	1.1718510439718686	1074.298597	9.9718393451831	9.9718393451831	10.0	0.17	1074.298597	1000.78	1029.3384907207703
2006-08-31 06:15:00	Dataset 4	2006-08-31 06:15:00	9.748068678731894	0.12077297276009272	1.171622249253848	935.9218437000001	9.604374533438712	9.604374533438712	10.0	0.13	935.9218437000001	899.4	908.8221849573549
2006-08-31 06:25:00	Dataset 4	2006-08-31 06:25:00	9.96101424857045	0.1845764553809228	1.1717399322721835	1088.276553	9.814509701797714	9.814509701797714	10.0	0.19	1088.276553	956.94	997.8137459507246
2006-08-31 06:35:00	Dataset 4	2006-08-31 06:35:00	9.293153180320617	0.18219969962246804	1.1716497534349049	875.6513026	9.156236492088052	9.156236492088052	9.0	0.19	875.6513026	778.84	819.8772078503018
2006-08-31 06:45:00	Dataset 4	2006-08-31 06:45:00	11.15635851729187	0.1248429519221018	1.1716662467998349	1337.3246490000001	10.992042670023002	10.992042670023002	11.0	0.13	1337.3246490000001	1302.04	1305.1547296518238
2006-08-31 06:55:00	Dataset 4	2006-08-31 06:55:00	10.78501702461852	0.12308057019937367	1.1715024370930007	1268.186373	10.625675226078375	10.625675226078375	11.0	0.13	1268.186373	1195.48	1203.6706366375522
2006-08-31 07:05:00	Dataset 4	2006-08-31 07:05:00	11.93916644905861	0.12270387017809876	1.1713562391891108	1585.921844	11.762283490502949	11.762283490502949	12.0	0.13	1585.921844	1526.92	1511.3995761058054
2006-08-31 07:15:00	Dataset 4	2006-08-31 07:15:00	10.65392905147416	0.16384785927952675	1.1714288019362318	1260.170341	10.496304069357294	10.496304069357294	10.0	0.17	1260.170341	1157.0	1177.1558802384761
2006-08-31 07:25:00	Dataset 4	2006-08-31 07:25:00	10.54630102177777	0.17689605522804616	1.1714408957274185	1250.551102	10.390304153525031	10.390304153525031	10.0	0.17	1250.551102	1124.44	1150.279797880847
2006-08-31 07:35:00	Dataset 4	2006-08-31 07:35:00	10.776039752827302	0.13735542313786053	1.1714529895186052	1248.2464929999999	10.616681211548928	10.616681211548928	11.0	0.13	1248.2464929999999	1192.52	1204.6741547225165
2006-08-31 07:45:00	Dataset 4	2006-08-31 07:45:00	10.68334077536617	0.15218741695003857	1.1714408957274185	1227.204409	10.525316867268677	10.525316867268677	11.0	0.15000000000000002	1227.204409	1165.88	1183.470422942271
2006-08-31 07:55:00	Dataset 4	2006-08-31 07:55:00	10.83709510350387	0.1271350841568729	1.171537646056913	1296.292585	10.677090847184749	10.677090847184749	11.0	0.13	1296.292585	1210.28	1219.1446302487636
